order_id,date,customer_id,customer_age,customer_gender,customer_segment,product_category,product_name,unit_price,quantity,subtotal,discount_rate,discount_amount,tax_rate,tax_amount,shipping_cost,total_amount,sales_channel,payment_method,region,sales_rep,lead_source,is_returned,return_reason,satisfaction_score,year,month,quarter,day_of_week,is_weekend,profit_margin,profit
ORD_20241216_8189,2024-12-16,CUST_41615,,Female,Budget,Clothing,Elite System 822,157.5,2,315.0,0.0,0.0,0.2,63.0,0.0,378.0,Online,Credit Card,Europe,Ashlee Kennedy,Referral,True,Defective,1.0,2024,12,4,Monday,False,0.28775863089047066,108.7727624765979
ORD_20200326_5136,2020-03-26,CUST_10511,30.0,Male,Standard,Toys & Games,Premium System 748,47.65,1,47.65,0.0825,3.93,0.08,3.5,0.0,47.22,Retail Store,Debit Card,North America,Carla Jackson,Advertisement,False,,8.0,2020,3,1,Thursday,False,0.41909499135267925,19.789665491673514
ORD_20220524_7018,2022-05-24,CUST_99873,20.0,Other,Standard,Books,Deluxe System 201,51.2,1,51.2,0.1165,5.96,0.08,3.62,6.94,48.86,Online,Bank Transfer,North America,Michael Henry,Social Media,False,,,2022,5,2,Tuesday,False,0.17768827593067552,8.681849161972806
ORD_20230617_3185,2023-06-17,CUST_58796,27.0,Female,Standard,Health & Beauty,Standard System 440,67.76,2,135.51,0.0,0.0,0.2,27.1,0.0,162.61,Phone,Debit Card,Europe,Erica Burnett,Referral,False,,,2023,6,2,Saturday,True,0.3326130573773782,54.08620926013547
ORD_20240309_4976,2024-03-09,CUST_12714,23.0,Male,Standard,Sports & Outdoors,Basic Set 262,83.76,1,83.76,0.0486,4.07,0.08,6.38,0.79,86.06,Online,Debit Card,North America,Yolanda Mack,Direct,False,,10.0,2024,3,1,Saturday,True,0.3541225090913073,30.475783132397908
ORD_20221026_6723,2022-10-26,CUST_60121,73.0,Male,Budget,Books,Pro Tool 766,45.92,3,137.75,0.0652,8.99,0.2,25.75,0.0,154.51,Online,PayPal,Europe,Billy Kelly,Paid Search,False,,9.0,2022,10,4,Wednesday,False,0.1876736947867762,28.997462581504788
ORD_20211110_8123,2021-11-10,CUST_82725,67.0,Other,Budget,Electronics,Deluxe Widget 392,312.65,1,312.65,0.1173,36.67,0.1,27.6,0.0,303.58,Retail Store,Debit Card,Asia Pacific,Ryan Powell,Social Media,False,,,2021,11,4,Wednesday,False,0.3731570281339823,113.28301060091435
ORD_20240409_3905,2024-04-09,CUST_86050,50.0,Female,Standard,Electronics,Basic Kit 929,401.52,1,401.52,0.0,0.0,0.15,60.23,0.0,461.75,Third Party,PayPal,Latin America,Andrea Reed,Social Media,False,,8.0,2024,4,2,Tuesday,False,0.39377673554483167,181.82640763782604
ORD_20210411_6008,2021-04-11,CUST_35070,53.0,Male,Standard,Clothing,Deluxe Set 404,113.94,4,455.76,0.0,0.0,0.1,45.58,0.0,501.33,Mobile App,Credit Card,Asia Pacific,Diana Torres,Direct,False,,9.0,2021,4,2,Sunday,True,0.3213986883174662,161.12680441419533
ORD_20211213_8069,2021-12-13,CUST_89711,79.0,Female,Budget,Electronics,Standard Unit 474,286.24,1,286.24,0.0,0.0,0.15,42.94,0.0,329.17,Mobile App,Cash,Latin America,Mrs. Tiffany Patterson,Advertisement,False,,9.0,2021,12,4,Monday,False,0.20776403737613103,68.38968818310106
ORD_20220814_4942,2022-08-14,CUST_26908,65.0,Female,Budget,Toys & Games,Premium Package 237,44.34,2,88.69,0.0,0.0,0.08,7.1,0.0,95.78,Retail Store,Credit Card,North America,Pamela Powell,Direct,False,,,2022,8,3,Sunday,True,0.32615708879235417,31.239325964531684
ORD_20230901_4548,2023-09-01,CUST_98527,38.0,Other,Budget,Clothing,Premium Device 590,139.8,1,139.8,0.0,0.0,0.08,11.18,0.0,150.99,Online,Cryptocurrency,North America,Amy Daniels,Social Media,False,,8.0,2023,9,3,Friday,False,0.1615920883155846,24.39878941477012
ORD_20231110_4439,2023-11-10,CUST_13890,27.0,Male,Standard,Sports & Outdoors,Deluxe Kit 753,57.46,1,57.46,0.0,0.0,0.08,4.6,0.0,62.05,Third Party,PayPal,North America,Paula Blackburn,Email,False,,,2023,11,4,Friday,False,0.21736950503655925,13.487777787518501
ORD_20230617_5404,2023-06-17,CUST_35868,69.0,Other,Budget,Automotive,Basic Tool 214,154.08,1,154.08,0.0,0.0,0.2,30.82,0.0,184.89,Retail Store,Credit Card,Europe,Tyler Morrison,Advertisement,False,,10.0,2023,6,2,Saturday,True,0.18571499926244078,34.336846213632676
ORD_20221126_9635,2022-11-26,CUST_88027,78.0,Female,Premium,Books,Standard System 975,30.34,2,60.69,0.0,0.0,0.1,6.07,0.0,66.76,Third Party,Debit Card,Asia Pacific,Autumn Smith,Referral,False,,,2022,11,4,Saturday,True,0.2685657423959704,17.929448962354986
ORD_20220604_8483,2022-06-04,CUST_21322,76.0,Other,Premium,Toys & Games,Classic Set 435,33.65,1,33.65,0.0,0.0,0.2,6.73,9.22,40.38,Online,Credit Card,Europe,Kathryn Price,Organic Search,False,,6.0,2022,6,2,Saturday,True,0.33424984982331757,13.497008935865564
ORD_20241003_7410,2024-10-03,CUST_41780,35.0,Female,Enterprise,Automotive,Classic Tool 882,144.79,1,144.79,0.0,0.0,0.1,14.48,0.0,159.26,Online,Debit Card,Asia Pacific,Rickey Hall,Referral,False,,10.0,2024,10,4,Thursday,False,0.3018403185958046,48.07108913956784
ORD_20240328_1448,2024-03-28,CUST_70387,69.0,Female,Standard,Toys & Games,Classic Package 797,38.78,3,116.35,0.0,0.0,0.15,17.45,0.0,133.8,Retail Store,Credit Card,Latin America,John Smith,Referral,False,,7.0,2024,3,1,Thursday,False,0.22815306902924548,30.52688063611305
ORD_20200715_1301,2020-07-15,CUST_46214,66.0,Female,Enterprise,Clothing,Standard Device 652,74.05,2,148.11,0.0,0.0,0.08,11.85,0.0,159.96,Retail Store,Credit Card,North America,Raymond Johnson,Paid Search,False,,10.0,2020,7,3,Wednesday,False,0.17920085344948913,28.664968517780284
ORD_20230525_4608,2023-05-25,CUST_20386,50.0,Other,Standard,Health & Beauty,Deluxe Widget 348,58.61,1,58.61,0.0645,3.78,0.1,5.48,0.0,60.32,Retail Store,Credit Card,Asia Pacific,Lisa Edwards,Email,False,,6.0,2023,5,2,Thursday,False,0.30256513439853233,18.25072890691947
ORD_20210107_3518,2021-01-07,CUST_72978,54.0,Male,Standard,Automotive,Standard Set 660,231.48,1,231.48,0.0,0.0,0.08,18.52,0.0,250.0,Third Party,Credit Card,North America,Victor Madden,Advertisement,False,,10.0,2021,1,1,Thursday,False,0.22011324965757773,55.028312414394435
ORD_20230423_1142,2023-04-23,CUST_41766,73.0,Female,Standard,Toys & Games,Deluxe Widget 717,59.61,1,59.61,0.0555,3.31,0.08,4.5,0.0,60.8,Retail Store,PayPal,North America,Kaitlyn Warren,Organic Search,False,,7.0,2023,4,2,Sunday,True,0.42584871879674724,25.89160210284223
ORD_20240813_2398,2024-08-13,CUST_64124,54.0,,Enterprise,Books,Classic Widget 907,30.49,2,60.98,0.0,0.0,0.08,4.88,6.44,65.86,Mobile App,PayPal,North America,Janice Hatfield,Direct,False,,8.0,2024,8,3,Tuesday,False,0.38526579720125764,25.373605403674826
ORD_20230320_4650,2023-03-20,CUST_19499,21.0,Other,Budget,Health & Beauty,Basic Kit 186,54.38,1,54.38,0.0,0.0,0.08,4.35,4.22,58.73,Phone,Bank Transfer,North America,John Jensen,Direct,False,,6.0,2023,3,1,Monday,False,0.16400388203619504,9.631947991985735
ORD_20210611_8060,2021-06-11,CUST_24089,33.0,Other,Premium,Home & Garden,Standard Widget 967,168.8,1,168.8,0.0949,16.02,0.2,30.56,0.0,183.34,Online,Credit Card,Europe,Michael Stewart,Email,False,,8.0,2021,6,2,Friday,False,0.31187932122689854,57.17995475373958
ORD_20200707_7974,2020-07-07,CUST_36750,43.0,Female,Standard,Toys & Games,Basic Widget 634,35.29,1,35.29,0.0,0.0,0.2,7.06,13.08,42.35,Online,Credit Card,Europe,Victoria Keller,Direct,False,,8.0,2020,7,3,Tuesday,False,0.3384758496118106,14.33445223106018
ORD_20230906_2763,2023-09-06,CUST_81279,19.0,Other,Standard,Toys & Games,Deluxe Package 290,60.14,1,60.14,0.0,0.0,0.15,9.02,0.0,69.16,Retail Store,Debit Card,Latin America,Margaret Wallace,Organic Search,False,,7.0,2023,9,3,Wednesday,False,0.3548375582210001,24.540565526564365
ORD_20230913_5833,2023-09-13,CUST_53054,34.0,Male,Standard,Clothing,Deluxe Kit 476,116.14,1,116.14,0.0566,6.57,0.08,8.77,0.0,118.34,Retail Store,PayPal,North America,Kevin Nielsen,Organic Search,False,,7.0,2023,9,3,Wednesday,False,0.19521595051416663,23.10185558384648
ORD_20220318_3727,2022-03-18,CUST_41312,41.0,Female,Budget,Electronics,Premium Package 811,566.59,1,566.59,0.0478,27.1,0.08,43.16,0.0,582.65,Phone,Debit Card,North America,Marvin Massey,Social Media,False,,7.0,2022,3,1,Friday,False,0.18166967113736868,105.84983388818786
ORD_20220407_3316,2022-04-07,CUST_80195,76.0,Female,Budget,Electronics,Deluxe Device 514,47.56,1,47.56,0.1057,5.03,0.08,3.4,5.78,45.93,Phone,Credit Card,North America,Robert Ellis,Organic Search,False,,10.0,2022,4,2,Thursday,False,0.354714159339267,16.292021338452532
ORD_20240512_3605,2024-05-12,CUST_82803,40.0,,Enterprise,Automotive,Classic Unit 272,149.85,1,149.85,0.0,0.0,0.08,11.99,0.0,161.84,Online,Debit Card,North America,Christy Contreras,Email,False,,7.0,2024,5,2,Sunday,True,0.4274442961073255,69.17758488200955
ORD_20230804_7162,2023-08-04,CUST_78950,55.0,Female,Premium,Toys & Games,Classic System 966,83.74,2,167.49,0.0,0.0,0.15,25.12,0.0,192.61,Retail Store,Credit Card,Latin America,Melinda Williams,Advertisement,False,,,2023,8,3,Friday,False,0.2029940220655765,39.098678590050696
ORD_20240719_5520,2024-07-19,CUST_62184,33.0,Male,Enterprise,Books,Pro System 162,17.27,4,69.1,0.0,0.0,0.15,10.36,0.0,79.46,Retail Store,Debit Card,Latin America,Bobby Franklin,Organic Search,True,Changed Mind,1.0,2024,7,3,Friday,False,0.15793332672859411,12.549382141854087
ORD_20230116_6608,2023-01-16,CUST_28883,44.0,Male,Budget,Automotive,Premium Unit 115,259.91,3,779.74,0.0,0.0,0.08,62.38,0.0,842.11,Online,Debit Card,North America,Anthony Chavez,Referral,False,,9.0,2023,1,1,Monday,False,0.24823955320108504,209.04501014616574
ORD_20200226_3188,2020-02-26,CUST_35100,21.0,Male,Standard,Clothing,Premium Tool 918,80.35,1,80.35,0.1297,10.42,0.08,5.59,1.96,75.53,Online,Debit Card,North America,Isaiah Reed,Social Media,False,,8.0,2020,2,1,Wednesday,False,0.251422029336515,18.989905875786977
ORD_20240924_3490,2024-09-24,CUST_13318,67.0,Male,Budget,Automotive,Elite Widget 137,116.1,1,116.1,0.0,0.0,0.2,23.22,0.0,139.32,Third Party,PayPal,Europe,Andrea Love,Referral,False,,9.0,2024,9,3,Tuesday,False,0.3164407756084791,44.08652885777331
ORD_20200114_2783,2020-01-14,CUST_41491,,Female,Standard,Books,Pro Widget 415,31.22,2,62.44,0.0,0.0,0.2,12.49,0.1,74.93,Online,Debit Card,Europe,Charlotte Young,Referral,False,,10.0,2020,1,1,Tuesday,False,0.15460317776694707,11.584416110077346
ORD_20220901_8201,2022-09-01,CUST_48165,,Other,Budget,Home & Garden,Pro Widget 294,29.86,2,59.71,0.1281,7.65,0.15,7.81,4.25,59.87,Online,Debit Card,Latin America,Nicole Owens,Email,False,,,2022,9,3,Thursday,False,0.30581653383111596,18.30923588046891
ORD_20211021_5856,2021-10-21,CUST_15747,79.0,Female,Standard,Electronics,Pro Package 598,593.97,2,1187.95,0.0,0.0,0.1,118.79,0.0,1306.74,Mobile App,Credit Card,Asia Pacific,Jesse Williams,Advertisement,False,,7.0,2021,10,4,Thursday,False,0.21905876382775816,286.2528490442847
ORD_20220920_2484,2022-09-20,CUST_11851,66.0,Female,Budget,Automotive,Pro Widget 413,196.61,2,393.22,0.0955,37.54,0.08,28.45,0.0,384.13,Online,Debit Card,North America,John Green,Advertisement,False,,,2022,9,3,Tuesday,False,0.2155389786536721,82.79498787023506
ORD_20200410_3944,2020-04-10,CUST_43413,63.0,Other,Budget,Sports & Outdoors,Pro Kit 769,180.53,1,180.53,0.0,0.0,0.1,18.05,0.0,198.58,Online,Credit Card,Asia Pacific,Brandi Soto,Advertisement,False,,7.0,2020,4,2,Friday,False,0.39514887872724364,78.46866433765605
ORD_20230822_3681,2023-08-22,CUST_56281,46.0,Male,Premium,Books,Classic Unit 923,12.04,3,36.13,0.1368,4.94,0.15,4.68,12.01,35.86,Online,Credit Card,Latin America,Alejandro Davis,Referral,False,,7.0,2023,8,3,Tuesday,False,0.24792748373489687,8.890679566733402
ORD_20201224_8148,2020-12-24,CUST_74350,61.0,Female,Standard,Clothing,Standard Unit 120,33.84,1,33.84,0.0,0.0,0.2,6.77,14.33,40.61,Phone,Credit Card,Europe,Raymond Marshall,Social Media,False,,8.0,2020,12,4,Thursday,False,0.41886977147728166,17.010301419692407
ORD_20230604_6816,2023-06-04,CUST_42536,51.0,Other,Budget,Home & Garden,Pro Device 211,232.12,2,464.24,0.0,0.0,0.2,92.85,0.0,557.09,Online,Credit Card,Europe,Ryan Burns,Advertisement,False,,9.0,2023,6,2,Sunday,True,0.2392626063904169,133.29080539403736
ORD_20220624_2324,2022-06-24,CUST_64153,49.0,Male,Standard,Automotive,Classic System 959,220.19,2,440.37,0.0,0.0,0.08,35.23,0.0,475.6,Online,Credit Card,North America,Eugene Turner,Email,False,,7.0,2022,6,2,Friday,False,0.28023933839014653,133.2818293383537
ORD_20210903_4695,2021-09-03,CUST_46725,72.0,Other,Premium,Health & Beauty,Classic Widget 668,97.92,2,195.84,0.0,0.0,0.08,15.67,0.0,211.51,Third Party,Cash,North America,Jennifer Newton,Paid Search,False,,7.0,2021,9,3,Friday,False,0.2750099920022564,58.16736340839725
ORD_20220920_8271,2022-09-20,CUST_33433,62.0,Female,Standard,Automotive,Classic Set 967,259.53,1,259.53,0.0,0.0,0.15,38.93,0.0,298.46,Retail Store,Credit Card,Latin America,Mrs. Lisa Smith,Organic Search,False,,7.0,2022,9,3,Tuesday,False,0.36942091595548054,110.25736657607271
ORD_20230825_5554,2023-08-25,CUST_89785,71.0,Other,Standard,Clothing,Pro Kit 131,104.97,1,104.97,0.0,0.0,0.08,8.4,0.0,113.37,Online,Debit Card,North America,Thomas Compton,Paid Search,False,,8.0,2023,8,3,Friday,False,0.3741299048987935,42.41510731837622
ORD_20200717_2404,2020-07-17,CUST_48420,78.0,Other,Standard,Books,Classic Tool 181,19.1,3,57.31,0.0,0.0,0.1,5.73,0.0,63.04,Retail Store,Cash,Asia Pacific,Ryan Martin,Advertisement,False,,10.0,2020,7,3,Friday,False,0.41009038417203636,25.852097818205173
ORD_20230603_2166,2023-06-03,CUST_17035,60.0,Other,Budget,Sports & Outdoors,Basic Device 581,100.0,3,300.0,0.0535,16.06,0.1,28.39,0.0,312.33,Retail Store,Cash,Asia Pacific,Valerie Anderson,Paid Search,False,,10.0,2023,6,2,Saturday,True,0.15577766881165273,48.65403929994349
ORD_20220625_4697,2022-06-25,CUST_25194,25.0,Female,Premium,Automotive,Premium Unit 178,200.45,1,200.45,0.0,0.0,0.08,16.04,0.0,216.48,Retail Store,Debit Card,North America,Erica Castro,Referral,False,,7.0,2022,6,2,Saturday,True,0.21603313965773202,46.766854073105826
ORD_20240602_1737,2024-06-02,CUST_91746,56.0,Female,Standard,Home & Garden,Pro Set 284,191.42,1,191.42,0.0,0.0,0.08,15.31,0.0,206.73,Retail Store,Credit Card,North America,Michael Berry,Paid Search,True,Damaged in Shipping,1.0,2024,6,2,Sunday,True,0.26054612693453477,53.86270082117637
ORD_20200907_4694,2020-09-07,CUST_83716,33.0,Female,Premium,Sports & Outdoors,Premium System 528,113.06,2,226.12,0.0,0.0,0.08,18.09,0.0,244.21,Mobile App,Credit Card,North America,Mrs. Kathryn Smith DVM,Email,False,,6.0,2020,9,3,Monday,False,0.34711568544639454,84.76912154286401
ORD_20210824_2232,2021-08-24,CUST_35963,76.0,Male,Budget,Sports & Outdoors,Deluxe Package 511,61.01,1,61.01,0.0,0.0,0.2,12.2,0.0,73.21,Retail Store,PayPal,Europe,Timothy Perez,Referral,False,,,2021,8,3,Tuesday,False,0.33033741341043654,24.184002035778057
ORD_20210723_5111,2021-07-23,CUST_70646,38.0,Other,Standard,Health & Beauty,Elite Unit 693,51.55,2,103.1,0.0,0.0,0.08,8.25,0.0,111.35,Mobile App,Cash,North America,Eric Butler,Paid Search,False,,6.0,2021,7,3,Friday,False,0.2763046116423114,30.766518506371373
ORD_20220624_1306,2022-06-24,CUST_24127,78.0,Male,Standard,Clothing,Basic Kit 771,83.34,1,83.34,0.0,0.0,0.2,16.67,0.0,100.01,Retail Store,Credit Card,Europe,Charles Roberts,Direct,True,Not as Described,2.0,2022,6,2,Friday,False,0.2824400835477545,28.24683275561093
ORD_20220525_5183,2022-05-25,CUST_22881,42.0,Other,Budget,Home & Garden,Standard Set 373,101.53,1,101.53,0.0,0.0,0.1,10.15,0.0,111.68,Third Party,PayPal,Asia Pacific,Samantha Chavez,Referral,False,,8.0,2022,5,2,Wednesday,False,0.29403552649472675,32.83788759893108
ORD_20200707_6209,2020-07-07,CUST_31412,27.0,Other,Premium,Health & Beauty,Basic Set 223,48.56,1,48.56,0.0223,1.08,0.1,4.75,1.74,52.23,Online,Credit Card,Asia Pacific,Christopher Ellis,Paid Search,False,,10.0,2020,7,3,Tuesday,False,0.16662119410690707,8.702624968203756
ORD_20210522_2912,2021-05-22,CUST_52852,52.0,Other,Standard,Home & Garden,Elite System 307,31.68,1,31.68,0.0359,1.14,0.08,2.44,7.94,32.99,Online,PayPal,North America,Andrew Ward,Organic Search,False,,,2021,5,2,Saturday,True,0.4053690271458259,13.373124205540798
ORD_20201007_9474,2020-10-07,CUST_57378,53.0,Other,Standard,Sports & Outdoors,Premium Package 607,54.1,1,54.1,0.0621,3.36,0.08,4.06,3.38,54.8,Online,Bank Transfer,North America,Daniel Johnson,Paid Search,False,,10.0,2020,10,4,Wednesday,False,0.4014163532255439,21.997616156759804
ORD_20210809_4600,2021-08-09,CUST_70667,56.0,Female,Premium,Toys & Games,Classic System 325,57.05,3,171.15,0.0,0.0,0.15,25.67,0.0,196.82,Online,Debit Card,Latin America,Brandi Barnes,Referral,False,,7.0,2021,8,3,Monday,False,0.43362599444307304,85.34626822628563
ORD_20210715_9673,2021-07-15,CUST_42426,74.0,Female,Enterprise,Books,Pro Widget 140,27.64,1,27.64,0.0994,2.75,0.08,1.99,8.36,26.88,Mobile App,Credit Card,North America,Erica Smith,Paid Search,False,,6.0,2021,7,3,Thursday,False,0.15203448465230893,4.086686947454064
ORD_20220722_8813,2022-07-22,CUST_59724,34.0,Male,Budget,Health & Beauty,Deluxe Unit 584,68.69,1,68.69,0.0,0.0,0.1,6.87,0.35,75.56,Online,Debit Card,Asia Pacific,Seth Barker,Direct,False,,9.0,2022,7,3,Friday,False,0.319113029281649,24.112180492521397
ORD_20200704_4041,2020-07-04,CUST_21326,52.0,Male,Premium,Toys & Games,Premium Device 286,76.71,1,76.71,0.0,0.0,0.08,6.14,7.1,82.85,Online,Credit Card,North America,Desiree Wood,Social Media,False,,8.0,2020,7,3,Saturday,True,0.19617672159741895,16.253241384346158
ORD_20241222_1461,2024-12-22,CUST_18050,76.0,Female,Standard,Home & Garden,Classic Set 428,55.77,3,167.3,0.0,0.0,0.1,16.73,0.0,184.02,Retail Store,Bank Transfer,Asia Pacific,Amanda Kelly,Email,False,,10.0,2024,12,4,Sunday,True,0.22624727342833625,41.63402325628244
ORD_20230714_7663,2023-07-14,CUST_10950,,Male,Premium,Health & Beauty,Basic Device 861,44.3,1,44.3,0.0,0.0,0.15,6.64,0.0,50.94,Retail Store,Credit Card,Latin America,Emily Williams,Email,True,Changed Mind,2.0,2023,7,3,Friday,False,0.1839592547727203,9.37088443812237
ORD_20210806_2882,2021-08-06,CUST_89922,29.0,Male,Premium,Electronics,Elite Package 374,320.65,1,320.65,0.0,0.0,0.08,25.65,0.0,346.3,Retail Store,Credit Card,North America,Kristin Morgan,Email,False,,6.0,2021,8,3,Friday,False,0.4134955613360003,143.1935128906569
ORD_20210130_9791,2021-01-30,CUST_76277,22.0,Male,Budget,Health & Beauty,Pro Tool 277,28.23,1,28.23,0.0,0.0,0.08,2.26,0.0,30.49,Third Party,Credit Card,North America,Shelly Mclaughlin,Advertisement,False,,9.0,2021,1,1,Saturday,True,0.19504730842081575,5.946992433750672
ORD_20220725_5882,2022-07-25,CUST_17667,59.0,Female,Enterprise,Home & Garden,Deluxe Widget 830,147.51,1,147.51,0.0,0.0,0.08,11.8,0.0,159.31,Retail Store,Credit Card,North America,Brittany Sanders,Direct,False,,6.0,2022,7,3,Monday,False,0.3728029087403309,59.39123139142212
ORD_20220703_3651,2022-07-03,CUST_82502,77.0,Female,Budget,Toys & Games,Deluxe Widget 463,58.36,1,58.36,0.0,0.0,0.1,5.84,0.95,64.19,Online,PayPal,Asia Pacific,Mr. Charles Young,Direct,False,,8.0,2022,7,3,Sunday,True,0.2738255305802293,17.576860807944918
ORD_20201027_8785,2020-10-27,CUST_81212,63.0,Female,Enterprise,Electronics,Standard Tool 591,477.81,2,955.63,0.0677,64.66,0.15,133.64,0.0,1024.61,Online,Credit Card,Latin America,Brooke Ware,Referral,False,,10.0,2020,10,4,Tuesday,False,0.4325003933705389,443.1442280513878
ORD_20211123_1320,2021-11-23,CUST_86556,22.0,Male,Enterprise,Toys & Games,Classic Unit 498,67.16,1,67.16,0.0,0.0,0.08,5.37,0.0,72.53,Third Party,PayPal,North America,Gabriel Juarez,Paid Search,True,Changed Mind,2.0,2021,11,4,Tuesday,False,0.24724945663096604,17.933003089443968
ORD_20210305_4588,2021-03-05,CUST_29564,18.0,Other,Premium,Home & Garden,Premium Set 831,119.62,1,119.62,0.0,0.0,0.15,17.94,0.0,137.56,Retail Store,Debit Card,Latin America,Taylor Tran,Paid Search,False,,9.0,2021,3,1,Friday,False,0.37292022351143256,51.298905946232665
ORD_20221029_4951,2022-10-29,CUST_71449,78.0,Other,Budget,Toys & Games,Deluxe Widget 407,5.0,1,5.0,0.0,0.0,0.1,0.5,7.34,5.5,Online,Credit Card,Asia Pacific,Frank Dean,Paid Search,False,,7.0,2022,10,4,Saturday,True,0.4272811633064122,2.350046398185267
ORD_20210703_5672,2021-07-03,CUST_58159,55.0,Male,Enterprise,Automotive,Standard Set 768,236.29,2,472.58,0.076,35.93,0.08,34.93,0.0,471.58,Phone,Debit Card,North America,Melissa Martinez,Organic Search,False,,,2021,7,3,Saturday,True,0.22063950973623184,104.04918000141221
ORD_20241010_6429,2024-10-10,CUST_59052,27.0,Female,Budget,Health & Beauty,Premium Widget 257,10.63,1,10.63,0.1116,1.19,0.08,0.76,5.85,10.2,Mobile App,Credit Card,North America,Jason Jones,Email,False,,6.0,2024,10,4,Thursday,False,0.4177081674212668,4.260623307696921
ORD_20210629_4099,2021-06-29,CUST_65080,34.0,Other,Premium,Home & Garden,Pro Device 682,131.72,1,131.72,0.1024,13.48,0.15,17.74,0.0,135.97,Retail Store,Cryptocurrency,Latin America,Dr. Tommy Clark,Social Media,False,,,2021,6,2,Tuesday,False,0.24056827889051408,32.7100688807432
ORD_20240527_4236,2024-05-27,CUST_45009,78.0,Male,Standard,Toys & Games,Elite Package 111,13.62,1,13.62,0.1228,1.67,0.2,2.39,11.54,14.34,Online,Cash,Europe,Justin Simmons,Advertisement,False,,9.0,2024,5,2,Monday,False,0.1621870339596397,2.3257620669812336
ORD_20200408_9509,2020-04-08,CUST_64827,,Other,Budget,Books,Standard Unit 499,26.17,4,104.67,0.0,0.0,0.08,8.37,0.0,113.04,Online,Credit Card,North America,Teresa Cunningham,Organic Search,False,,,2020,4,2,Wednesday,False,0.239348240890112,27.05592515021826
ORD_20220717_8431,2022-07-17,CUST_42091,59.0,Female,Premium,Automotive,Premium Widget 129,293.25,2,586.5,0.0873,51.19,0.08,42.82,0.0,578.14,Retail Store,Credit Card,North America,Timothy Odom,Paid Search,False,,6.0,2022,7,3,Sunday,True,0.37426224637210903,216.3759751175711
